Kegg_ID	ModelSeed_ID
R01976	rxn01452
R01977	rxn01453
R01978	rxn01454
R01980	rxn01455
R01981	rxn01456
R01983	rxn01457
R01984	rxn01458
R01986	rxn01459
R01987	rxn01460
R01989	rxn01461
R01990	rxn01462
R01991	rxn01463
R01992	rxn01464
R01993	rxn01465
R02003	rxn01466
R02004	rxn01467
R02006	rxn01468
R02007	rxn01469
	rxn01470
R02009	rxn01471
R02010	rxn01472
R02013	rxn01473
R02032	rxn01474
R02034	rxn01475
R02035	rxn01476
R02036	rxn01477
R02037	rxn01478
R02038	rxn01479
R02047	rxn01480
	rxn01481
R02050	rxn01482
R02058	rxn01483
R02059	rxn01484
R02060	rxn01485
R02061	rxn01486
R02063	rxn01487
R02064	rxn01488
R02065	rxn01489
R02068	rxn01490
	rxn01491
R02071	rxn01492
R08836	rxn01494
R02076	rxn01495
R02077	rxn01496
R02078	rxn01497
	rxn01498
R02080	rxn01499
R02081	rxn01500
R02082	rxn01501
R02083	rxn01502
R02084	rxn01503
R02085	rxn01504
R08193	rxn01505
R02087	rxn01506
R02088	rxn01507
R02089	rxn01508
R02090	rxn01509
R02091	rxn01510
R02092	rxn01511
R02093	rxn01512
R02094	rxn01513
R02095	rxn01514
R02096	rxn01515
R02097	rxn01516
R02098	rxn01517
R02099	rxn01518
R02100	rxn01519
R02101	rxn01520
R02102	rxn01521
R02103	rxn01522
R02106	rxn01523
R02107	rxn01524
R02113	rxn01525
R02116	rxn01526
R02118	rxn01527
R02119	rxn01528
R02123	rxn01529
R02124	rxn01530
R02125	rxn01531
R02126	rxn01532
R02127	rxn01533
	rxn01534
R02129	rxn01535
R02132	rxn01536
R02133	rxn01537
R02134	rxn01538
R02135	rxn01539
R02136	rxn01540
R02137	rxn01541
	rxn01542
R02141	rxn01543
R02142	rxn01544
R02143	rxn01545
R02144	rxn01546
R02145	rxn01547
R02147	rxn01548
R02148	rxn01549
R02150	rxn01550
R02152	rxn01551
	rxn01552
	rxn01553
R02155	rxn01554
R02156	rxn01555
R02157	rxn01556
R02158	rxn01557
R02159	rxn01558
R02160	rxn01559
R02167	rxn01560
R02168	rxn01561
R02171	rxn01562
R02172	rxn01563
R02173	rxn01564
R02174	rxn01565
R02177	rxn01566
R02178	rxn01567
R02179	rxn01568
R02182	rxn01569
R02193	rxn01570
R02194	rxn01571
R02195	rxn01572
R02196	rxn01573
R02197	rxn01574
R02199	rxn01575
R02200	rxn01577
R02201	rxn01578
R02203	rxn01579
R02204	rxn01580
R02205	rxn01581
R02207	rxn01582
R02208	rxn01583
R02209	rxn01584
R02210	rxn01585
R02216	rxn01586
R02217	rxn01587
R02219	rxn01588
R02220	rxn01589
R02221	rxn01590
	rxn01591
	rxn01592
R02225	rxn01593
R02226	rxn01594
R02227	rxn01595
R02228	rxn01596
R02229	rxn01597
R02231	rxn01598
R02232	rxn01599
R02233	rxn01600
R02235	rxn01601
R02236	rxn01602
R02237	rxn01603
R02238	rxn01604
R02243	rxn01605
R02244	rxn01606
R02245	rxn01607
R02246	rxn01608
R02247	rxn01609
R02252	rxn01610
R02253	rxn01611
R02254	rxn01612
R02255	rxn01613
R02256	rxn01614
R02257	rxn01615
R02259	rxn01617
R02260	rxn01618
R02261	rxn01619
R02262	rxn01620
R02263	rxn01621
R02265	rxn01622
R02266	rxn01623
R02267	rxn01624
R02268	rxn01625
R02269	rxn01626
	rxn01627
R02271	rxn01628
R02272	rxn01629
R02273	rxn01630
R02274	rxn01631
R02276	rxn01632
R02278	rxn01633
R02279	rxn01634
R02280	rxn01635
R02282	rxn01636
R02283	rxn01637
R02284	rxn01638
R02285	rxn01639
R02286	rxn01640
R02287	rxn01641
R02288	rxn01642
R02291	rxn01643
R02292	rxn01644
R02293	rxn01645
R02294	rxn01646
R02295	rxn01647
R02296	rxn01648
R02297	rxn01649
R02298	rxn01650
R02300	rxn01652
R02301	rxn01653
R02302	rxn01654
R02303	rxn01655
R02305	rxn01656
R02306	rxn01657
R02307	rxn01658
R02309	rxn01659
R02310	rxn01660
R02311	rxn01661
R02313	rxn01662
R02315	rxn01663
R02317	rxn01664
R02318	rxn01665
R02319	rxn01666
R02320	rxn01667
R02321	rxn01668
R02322	rxn01669
R02323	rxn01670
R02324	rxn01671
R02325	rxn01672
R02326	rxn01673
R02327	rxn01674
R02328	rxn01675
R02329	rxn01676
R02330	rxn01677
R02331	rxn01678
R02332	rxn01679
R02338	rxn01680
	rxn01681
R02340	rxn01682
R02341	rxn01683
R08368	rxn01684
R09078	rxn01685
R03707	rxn01686
R02345	rxn01687
R02347	rxn01688
R02349	rxn01689
R02350	rxn01690
	rxn01691
R02352	rxn01692
R02353	rxn01693
R02354	rxn01694
R02355	rxn01695
R02356	rxn01696
R02358	rxn01697
R02359	rxn01698
R02363	rxn01699
R02365	rxn01700
R02367	rxn01701
R02368	rxn01702
R02369	rxn01703
R02370	rxn01704
R02371	rxn01705
R02372	rxn01706
R02373	rxn01707
R02375	rxn01708
R02376	rxn01709
R02377	rxn01710
R02378	rxn01711
R02379	rxn01712
R02380	rxn01713
R02381	rxn01714
R02382	rxn01715
R02383	rxn01716
R02384	rxn01717
R02385	rxn01718
R02387	rxn01719
R02388	rxn01720
R02389	rxn01721
R02391	rxn01722
R02393	rxn01723
R02394	rxn01724
R02395	rxn01725
R02396	rxn01726
R02397	rxn01727
R02398	rxn01728
R02401	rxn01729
R02402	rxn01730
R02404	rxn01731
R02405	rxn01732
R02406	rxn01733
R02407	rxn01734
R02408	rxn01735
R02409	rxn01736
R06100	rxn01737
R02411	rxn01738
R02412	rxn01739
R02413	rxn01740
	rxn01741
R02415	rxn01742
R02416	rxn01743
R02417	rxn01744
R02419	rxn01745
R02422	rxn01746
R02423	rxn01747
R02424	rxn01748
R02426	rxn01750
R02427	rxn01751
R02428	rxn01752
R02429	rxn01753
R02430	rxn01754
	rxn01755
R02432	rxn01756
R02433	rxn01757
R02434	rxn01758
R08699	rxn01759
R02436	rxn01760
R02437	rxn01761
R02438	rxn01762
R02439	rxn01763
R02441	rxn01764
R02442	rxn01765
	rxn01766
R02444	rxn01767
R02445	rxn01768
R02446	rxn01769
R02447	rxn01770
R02449	rxn01771
R02450	rxn01772
R02452	rxn01773
R02453	rxn01774
R02454	rxn01775
R02455	rxn01776
R02456	rxn01777
R02457	rxn01778
R02458	rxn01779
R02461	rxn01780
R02462	rxn01781
R02463	rxn01782
R02464	rxn01783
R02466	rxn01784
R02467	rxn01785
R02468	rxn01786
R02469	rxn01787
R02470	rxn01788
R02471	rxn01789
R02472	rxn01790
R02473	rxn01791
R02474	rxn01792
R02476	rxn01793
R02477	rxn01794
R02478	rxn01795
	rxn01796
R02481	rxn01797
R02482	rxn01798
R02484	rxn01799
R02485	rxn01800
R02486	rxn01801
R02487	rxn01802
R02489	rxn01803
R02490	rxn01804
R02491	rxn01805
R02492	rxn01806
R02493	rxn01807
R02494	rxn01808
R02499	rxn01809
R02500	rxn01810
	rxn01811
R02502	rxn01812
R02504	rxn01813
R02505	rxn01814
R02506	rxn01815
R02508	rxn01816
R02509	rxn01817
R02512	rxn01818
R02513	rxn01819
R02514	rxn01820
R02515	rxn01821
R02516	rxn01822
R02517	rxn01823
R02518	rxn01824
R02519	rxn01825
R02520	rxn01826
R02521	rxn01827
R02522	rxn01828
	rxn01829
R02526	rxn01830
R02527	rxn01831
R02528	rxn01832
R02529	rxn01833
R02530	rxn01834
R02531	rxn01835
R02532	rxn01836
R02533	rxn01837
R02534	rxn01838
R02535	rxn01839
R02536	rxn01840
R02537	rxn01841
R02539	rxn01842
R02540	rxn01843
R02541	rxn01844
R02542	rxn01845
R02544	rxn01846
R02545	rxn01847
R02546	rxn01848
R02547	rxn01849
R02548	rxn01850
R02549	rxn01851
	rxn01852
R02551	rxn01853
R02552	rxn01854
R02553	rxn01855
R02554	rxn01856
R02555	rxn01857
R02556	rxn01858
R02557	rxn01859
R02558	rxn01860
R02559	rxn01861
R02560	rxn01862
R02561	rxn01863
R02562	rxn01864
R02563	rxn01865
R02564	rxn01866
R02565	rxn01867
R02566	rxn01868
	rxn01869
R02568	rxn01870
R02569	rxn01871
R02570	rxn01872
	rxn01873
R02572	rxn01874
R02573	rxn01875
R02574	rxn01876
R02575	rxn01877
R02576	rxn01878
R02577	rxn01879
R02580	rxn01880
R02581	rxn01881
R02583	rxn01882
R02587	rxn01883
R02589	rxn01884
R02590	rxn01885
R02591	rxn01886
R02593	rxn01887
R02594	rxn01888
R02595	rxn01889
R02597	rxn01890
R02598	rxn01891
R02599	rxn01892
R02601	rxn01893
R02602	rxn01894
R02603	rxn01895
R02604	rxn01896
	rxn01897
R02606	rxn01898
R02609	rxn01900
R02610	rxn01901
R02611	rxn01902
R02613	rxn01903
R02615	rxn01904
R02618	rxn01905
R02619	rxn01906
R02632	rxn01907
R02633	rxn01908
R02634	rxn01909
R02636	rxn01910
R02637	rxn01911
R02639	rxn01912
R02640	rxn01913
R02644	rxn01914
	rxn01915
R02648	rxn01916
R02649	rxn01917
R02655	rxn01918
R02656	rxn01919
R02657	rxn01920
R02658	rxn01921
R02659	rxn01922
	rxn01923
	rxn01924
R02662	rxn01925
R02664	rxn01926
R02665	rxn01927
R02666	rxn01928
R02667	rxn01929
R02668	rxn01930
R02669	rxn01931
	rxn01932
R02672	rxn01933
R02673	rxn01934
R02676	rxn01935
R02677	rxn01936
R02678	rxn01937
R02679	rxn01938
R02680	rxn01939
	rxn01940
R02683	rxn01941
R02684	rxn01942
R02695	rxn01943
R02697	rxn01944
R02698	rxn01945
R02699	rxn01946
R02700	rxn01947
R02701	rxn01948
R02702	rxn01949
R02705	rxn01951
R02706	rxn01952
R02707	rxn01953
R02708	rxn01954
R02709	rxn01955
R02711	rxn01956
R02712	rxn01957
R02713	rxn01958
R02714	rxn01959
	rxn01960
R02719	rxn01961
R02720	rxn01962
R02721	rxn01963
R02722	rxn01964
	rxn01965
R06053	rxn01966
R02728	rxn01967
R02729	rxn01968
R02730	rxn01969
R02732	rxn01971
R02733	rxn01972
R02734	rxn01973
R02735	rxn01974
R02736	rxn01975
R02739	rxn01977
R02741	rxn01979
R02742	rxn01980
R02743	rxn01981
R02744	rxn01982
R07291	rxn01983
R02748	rxn01985
R02749	rxn01986
R02750	rxn01987
R02751	rxn01988
R02752	rxn01989
R02754	rxn01990
R02755	rxn01991
R02757	rxn01992
R02762	rxn01993
R02763	rxn01994
R02764	rxn01995
R02765	rxn01996
R06513	rxn01997
R02772	rxn01998
R02773	rxn01999
R06514	rxn02000
	rxn02001
R02776	rxn02002
R02777	rxn02003
R02778	rxn02004
	rxn02005
R02781	rxn02006
R02782	rxn02007
R02783	rxn02008
R02786	rxn02009
R02786	rxn02010
R02788	rxn02011
R02792	rxn02012
R02793	rxn02013
R02794	rxn02014
R02797	rxn02015
R02798	rxn02016
	rxn02017
R02800	rxn02018
R02801	rxn02019
R02805	rxn02020
R02807	rxn02021
R02810	rxn02022
R02813	rxn02023
R02815	rxn02024
R02816	rxn02025
R02817	rxn02026
R02818	rxn02027
R02821	rxn02028
R02825	rxn02029
R02827	rxn02030
R02830	rxn02031
R02831	rxn02032
R02832	rxn02033
R02834	rxn02034
R02836	rxn02035
R02837	rxn02036
R02839	rxn02037
R02840	rxn02038
R02841	rxn02039
R02842	rxn02040
R02846	rxn02041
R02848	rxn02042
R02849	rxn02043
R02850	rxn02044
R02852	rxn02045
R02853	rxn02046
R02854	rxn02047
R02856	rxn02049
R02857	rxn02050
R02858	rxn02051
R02859	rxn02052
R02861	rxn02053
R02862	rxn02054
R02863	rxn02055
R02864	rxn02056
R02865	rxn02057
R02866	rxn02058
R02867	rxn02059
R02868	rxn02060
R02869	rxn02061
R02872	rxn02062
R02874	rxn02063
R02875	rxn02064
R02877	rxn02065
R02878	rxn02066
R02880	rxn02067
R02882	rxn02068
R02892	rxn02069
R02893	rxn02070
R02894	rxn02071
R02895	rxn02072
R02896	rxn02073
R02897	rxn02074
R02898	rxn02075
R02899	rxn02076
R02901	rxn02077
R02902	rxn02078
R02906	rxn02079
R02907	rxn02080
R02908	rxn02081
R02909	rxn02082
R02910	rxn02083
R02911	rxn02084
R02914	rxn02085
	rxn02086
R02919	rxn02087
R02920	rxn02088
R02921	rxn02089
R02922	rxn02090
R02923	rxn02091
R02925	rxn02092
R02926	rxn02093
R02927	rxn02094
R02928	rxn02095
R02929	rxn02096
R02930	rxn02097
R02931	rxn02098
R02932	rxn02099
R02933	rxn02100
R02934	rxn02101
R02935	rxn02102
R02936	rxn02103
R02937	rxn02104
R02938	rxn02105
R02940	rxn02106
R02941	rxn02107
R02942	rxn02108
R02943	rxn02109
R02944	rxn02110
R02945	rxn02111
R02946	rxn02112
R02947	rxn02113
R02949	rxn02115
	rxn02116
R02951	rxn02117
R02952	rxn02118
R02954	rxn02119
R02955	rxn02120
R02956	rxn02121
R02957	rxn02122
R02963	rxn02123
	rxn02124
R02968	rxn02125
R02969	rxn02126
R02970	rxn02127
R02971	rxn02128
R02972	rxn02129
R02973	rxn02130
R02974	rxn02131
R02975	rxn02132
R02976	rxn02133
R02978	rxn02134
R02979	rxn02135
R02982	rxn02136
R02983	rxn02137
R02984	rxn02138
R02985	rxn02139
R02986	rxn02140
R02988	rxn02141
R02989	rxn02142
R02990	rxn02143
R02991	rxn02144
R02992	rxn02145
	rxn02146
R02994	rxn02147
R02995	rxn02148
R02997	rxn02149
R02998	rxn02150
R02999	rxn02151
	rxn02152
R03001	rxn02153
R03004	rxn02154
R03005	rxn02155
R03006	rxn02156
R03008	rxn02157
R03009	rxn02158
R03012	rxn02159
R03013	rxn02160
R03014	rxn02161
	rxn02162
R03021	rxn02163
R03022	rxn02164
R03023	rxn02165
R03024	rxn02166
R03026	rxn02167
R03027	rxn02168
R03028	rxn02169
R03030	rxn02170
R03031	rxn02171
R03032	rxn02172
R03033	rxn02173
R03034	rxn02174
R03035	rxn02175
R03036	rxn02176
R03037	rxn02177
R03040	rxn02178
R03043	rxn02179
R03044	rxn02180
R03045	rxn02181
R03046	rxn02182
R03048	rxn02183
R03049	rxn02184
R03050	rxn02185
R03051	rxn02186
R03052	rxn02187
R03053	rxn02188
R03054	rxn02189
R03055	rxn02190
R03056	rxn02191
R03057	rxn02192
R03058	rxn02193
R03059	rxn02194
R03060	rxn02195
R03062	rxn02196
R03063	rxn02197
R03064	rxn02198
R03065	rxn02199
R03066	rxn02200
R03067	rxn02201
R03069	rxn02202
R03070	rxn02204
	rxn02205
R03073	rxn02206
R03075	rxn02207
	rxn02208
R03080	rxn02209
R03081	rxn02210
R03082	rxn02211
R03083	rxn02212
R03084	rxn02213
R03088	rxn02214
R03089	rxn02215
R03090	rxn02216
R03091	rxn02217
R03092	rxn02218
R03093	rxn02219
R03094	rxn02220
R03095	rxn02221
R03096	rxn02222
R03097	rxn02223
R03098	rxn02224
	rxn02225
R03102	rxn02226
R03103	rxn02227
R03104	rxn02228
R03105	rxn02229
R03106	rxn02230
R03111	rxn02231
R03112	rxn02232
	rxn02233
R03114	rxn02234
R03119	rxn02235
R03120	rxn02236
R03121	rxn02237
R03123	rxn02238
R03124	rxn02239
	rxn02240
R03126	rxn02241
R03127	rxn02242
R03128	rxn02243
R03130	rxn02244
R03131	rxn02245
R03132	rxn02246
R03133	rxn02247
R03134	rxn02248
R03138	rxn02249
R03139	rxn02250
R03140	rxn02251
R03141	rxn02252
R03145	rxn02253
	rxn02254
R03148	rxn02255
	rxn02256
R03153	rxn02257
R03154	rxn02258
R03155	rxn02259
R03157	rxn02260
R03158	rxn02261
R03161	rxn02262
R03163	rxn02263
R03165	rxn02264
R03166	rxn02265
R03168	rxn02266
R03169	rxn02267
	rxn02268
R03171	rxn02269
	rxn02270
	rxn02271
R03176	rxn02272
R03177	rxn02273
R03178	rxn02274
R03180	rxn02275
R03181	rxn02276
R03182	rxn02277
R03183	rxn02278
R03184	rxn02279
R03186	rxn02280
R03187	rxn02281
R03188	rxn02282
R03189	rxn02283
R03191	rxn02284
R03192	rxn02285
R03193	rxn02286
R03194	rxn02287
R03197	rxn02288
R03198	rxn02289
R03199	rxn02290
R03200	rxn02291
R03202	rxn02292
R03204	rxn02293
R03207	rxn02294
R03208	rxn02295
R03209	rxn02296
R03210	rxn02297
R03211	rxn02298
R03213	rxn02299
R03214	rxn02300
R03216	rxn02301
R03217	rxn02302
R03220	rxn02303
R03222	rxn02304
R03223	rxn02305
R03225	rxn02306
R03226	rxn02307
R03227	rxn02308
R03228	rxn02309
R03229	rxn02310
R03230	rxn02311
R03231	rxn02312
R03234	rxn02313
R03236	rxn02314
R03237	rxn02315
R03238	rxn02316
R03239	rxn02317
R03240	rxn02318
R03241	rxn02319
R03243	rxn02320
R03244	rxn02321
R03245	rxn02322
R03246	rxn02323
R03247	rxn02324
R03248	rxn02325
R03249	rxn02326
R03250	rxn02327
R03251	rxn02328
R03253	rxn02329
R03254	rxn02331
R06110	rxn02332
R03258	rxn02333
R03259	rxn02334
R03261	rxn02336
R03264	rxn02337
R03265	rxn02338
R03266	rxn02339
R03267	rxn02340
R03269	rxn02341
R03270	rxn02342
R03271	rxn02343
R03275	rxn02344
R03276	rxn02345
R03277	rxn02346
R03278	rxn02347
R03279	rxn02348
R03281	rxn02349
R03283	rxn02350
R03284	rxn02351
R03286	rxn02352
R03288	rxn02353
R03289	rxn02354
R03290	rxn02355
R03291	rxn02356
R03292	rxn02357
R03293	rxn02358
R03295	rxn02359
R03296	rxn02360
R03297	rxn02361
R03298	rxn02362
R03299	rxn02363
R03300	rxn02364
R03302	rxn02365
R03303	rxn02366
R03304	rxn02367
	rxn02368
R03307	rxn02369
R03308	rxn02370
R03310	rxn02371
	rxn02372
R03313	rxn02373
R03314	rxn02374
R03315	rxn02375
R03316	rxn02376
R03317	rxn02377
R03318	rxn02378
R03319	rxn02379
R03321	rxn02380
R03322	rxn02381
R03323	rxn02382
R03324	rxn02383
R03325	rxn02384
R03327	rxn02385
R03328	rxn02386
	rxn02387
R03330	rxn02388
R03331	rxn02389
R03333	rxn02390
R03334	rxn02391
R03336	rxn02392
R03337	rxn02393
R03338	rxn02394
R03339	rxn02395
R03341	rxn02396
R03342	rxn02397
R03344	rxn02398
R03345	rxn02399
R03346	rxn02400
R03347	rxn02401
R03348	rxn02402
R03349	rxn02403
R03350	rxn02404
R03351	rxn02405
R03352	rxn02406
R03353	rxn02407
R03354	rxn02408
R03355	rxn02409
R03357	rxn02410
R03358	rxn02411
R03359	rxn02412
R03365	rxn02413
R03366	rxn02414
R03367	rxn02415
R03369	rxn02416
R03371	rxn02417
R03372	rxn02418
R03373	rxn02419
R03374	rxn02420
R03375	rxn02421
R03378	rxn02422
R03380	rxn02423
R03381	rxn02424
R03383	rxn02425
R03384	rxn02426
R03385	rxn02427
R03386	rxn02428
R03387	rxn02429
R03388	rxn02430
R03390	rxn02431
R03391	rxn02432
R03392	rxn02433
R03393	rxn02434
R03394	rxn02435
R03395	rxn02436
R03396	rxn02437
R03397	rxn02438
R03398	rxn02439
R03399	rxn02440
R03401	rxn02441
R03402	rxn02442
R03403	rxn02443
R03404	rxn02444
R03405	rxn02445
R03406	rxn02446
R03407	rxn02447
R03408	rxn02448
R03409	rxn02449
R03417	rxn02450
R06042	rxn02451
R03421	rxn02452
R03422	rxn02453
R03423	rxn02454
R03427	rxn02455
R03428	rxn02456
R03429	rxn02457
R03430	rxn02458
R03431	rxn02459
R03433	rxn02460
R03434	rxn02461
R03437	rxn02462
R03439	rxn02463
R03440	rxn02464
R03443	rxn02465
R03444	rxn02466
R03445	rxn02467
R03448	rxn02468
R03451	rxn02469
R03452	rxn02470
	rxn02471
R03456	rxn02472
R03457	rxn02473
R03458	rxn02474
R03459	rxn02475
R03460	rxn02476
R03461	rxn02477
R03462	rxn02478
R03463	rxn02479
R03464	rxn02480
R03465	rxn02481
R03466	rxn02482
R03470	rxn02483
R03471	rxn02484
R03472	rxn02485
R03475	rxn02486
R03476	rxn02487
R03477	rxn02488
R03478	rxn02489
R03479	rxn02490
R03486	rxn02491
	rxn02492
R03489	rxn02493
R05938	rxn02494
R03492	rxn02495
R03493	rxn02496
R03494	rxn02497
R03495	rxn02498
R03496	rxn02499
R03497	rxn02500
R03498	rxn02501
R03502	rxn02502
R03503	rxn02503
R03504	rxn02504
R03506	rxn02505
R03507	rxn02506
R03508	rxn02507
R03509	rxn02508
R03511	rxn02509
R03512	rxn02510
R03517	rxn02511
R03518	rxn02512
R03520	rxn02513
R03521	rxn02514
R03523	rxn02515
R03524	rxn02516
R03530	rxn02517
R03531	rxn02518
R03534	rxn02519
R03535	rxn02520
R03537	rxn02521
R03538	rxn02522
R03540	rxn02523
R03541	rxn02524
R03542	rxn02525
R03543	rxn02526
R03544	rxn02527
R03545	rxn02528
R03546	rxn02529
R03547	rxn02530
R03548	rxn02531
R03549	rxn02532
R03550	rxn02533
R03551	rxn02534
R03554	rxn02535
R03555	rxn02536
R03556	rxn02537
R03558	rxn02538
R03559	rxn02539
R03560	rxn02540
R03562	rxn02541
R03563	rxn02542
R03564	rxn02543
R03565	rxn02544
R03566	rxn02545
R03567	rxn02546
	rxn02547
R03571	rxn02548
R03572	rxn02549
R03573	rxn02550
R03574	rxn02551
R03576	rxn02552
	rxn02553
R07440	rxn02554
R03579	rxn02555
R03580	rxn02556
R03581	rxn02557
R03582	rxn02558
R03583	rxn02559
R03586	rxn02560
R03587	rxn02561
R03588	rxn02562
R03589	rxn02563
R03590	rxn02564
R03591	rxn02565
R03592	rxn02566
R03593	rxn02567
R03594	rxn02568
R03595	rxn02569
	rxn02570
R03601	rxn02571
R03602	rxn02572
R03603	rxn02573
R03604	rxn02574
R03605	rxn02575
R03607	rxn02576
R03608	rxn02577
R03610	rxn02578
R03612	rxn02579
R03614	rxn02580
R03616	rxn02581
R03617	rxn02582
	rxn02583
R03620	rxn02584
R03621	rxn02585
R03622	rxn02586
R03623	rxn02587
	rxn02588
R03625	rxn02589
R03626	rxn02590
R03627	rxn02591
R03628	rxn02592
R03630	rxn02593
R03631	rxn02594
R03633	rxn02595
R03634	rxn02596
R03635	rxn02597
R03636	rxn02598
R03637	rxn02599
R03638	rxn02600
R03639	rxn02601
R03640	rxn02602
R03641	rxn02603
R03642	rxn02604
R03666	rxn02605
R03667	rxn02606
R03668	rxn02607
R03671	rxn02608
R03672	rxn02609
R03673	rxn02610
R03674	rxn02611
R03675	rxn02612
	rxn02613
R03680	rxn02614
R06161	rxn02615
R03686	rxn02616
R03688	rxn02617
R03689	rxn02618
	rxn02619
R03691	rxn02620
R03692	rxn02621
R03693	rxn02622
R03694	rxn02623
R03695	rxn02624
R03696	rxn02625
	rxn02626
R03698	rxn02627
R03700	rxn02628
R03701	rxn02629
R03702	rxn02630
R03703	rxn02631
R03709	rxn02633
R03710	rxn02634
R03712	rxn02635
R03713	rxn02636
R03716	rxn02637
R03718	rxn02638
R03719	rxn02639
R03720	rxn02640
R03721	rxn02641
R03722	rxn02642
R03723	rxn02643
	rxn02644
R03726	rxn02645
R03727	rxn02646
R03728	rxn02647
	rxn02648
R03731	rxn02649
R03732	rxn02650
R03733	rxn02651
R03735	rxn02652
R03736	rxn02653
R03737	rxn02654
R03738	rxn02655
R03739	rxn02656
R03740	rxn02657
	rxn02658
R03745	rxn02659
R03746	rxn02660
R03747	rxn02661
	rxn02662
R03751	rxn02663
	rxn02664
R03753	rxn02665
R03758	rxn02666
R03759	rxn02667
R03761	rxn02668
R03762	rxn02669
R03763	rxn02670
R03764	rxn02671
	rxn02672
R03766	rxn02673
R03770	rxn02674
R03772	rxn02675
R03774	rxn02676
R03775	rxn02677
R03776	rxn02678
R03777	rxn02679
R03778	rxn02680
R03779	rxn02681
R03780	rxn02682
R03781	rxn02683
R03782	rxn02684
R03785	rxn02685
R03787	rxn02686
R03790	rxn02687
R03791	rxn02688
R03792	rxn02689
R03794	rxn02690
R03796	rxn02691
R03798	rxn02692
R03799	rxn02693
R03800	rxn02694
R03801	rxn02695
R03802	rxn02696
R03806	rxn02697
R03807	rxn02698
R03809	rxn02699
R03810	rxn02700
	rxn02701
R03812	rxn02702
R03819	rxn02703
R03820	rxn02704
R03821	rxn02705
R03822	rxn02706
	rxn02707
R03826	rxn02708
R03827	rxn02709
R03831	rxn02710
R03832	rxn02711
R03834	rxn02712
R03835	rxn02713
R03836	rxn02714
R03842	rxn02715
R03845	rxn02716
R03847	rxn02717
R03848	rxn02718
R03856	rxn02719
R03857	rxn02720
R03859	rxn02721
R03860	rxn02722
R03861	rxn02723
R03863	rxn02724
R03864	rxn02725
R03866	rxn02726
R09875	rxn02727
R03868	rxn02728
R03869	rxn02729
	rxn02730
R03872	rxn02731
R03873	rxn02732
R03877	rxn02733
R03878	rxn02734
R03879	rxn02735
	rxn02736
R03881	rxn02737
R03882	rxn02738
R03883	rxn02739
R03884	rxn02740
R03885	rxn02741
R03886	rxn02742
R03887	rxn02743
R03889	rxn02744
R03891	rxn02745
R03892	rxn02746
R03893	rxn02747
R03894	rxn02748
R03896	rxn02749
R03897	rxn02750
R03898	rxn02751
R03899	rxn02752
R03900	rxn02753
R03903	rxn02754
R03906	rxn02755
R03908	rxn02756
R03911	rxn02757
R03918	rxn02758
R03921	rxn02760
R03925	rxn02761
R03929	rxn02762
R03930	rxn02763
R03932	rxn02764
R03934	rxn02765
R03935	rxn02766
R03936	rxn02767
R03937	rxn02768
R03939	rxn02769
R03942	rxn02770
R03943	rxn02771
R03945	rxn02772
R03946	rxn02773
R03947	rxn02774
R03948	rxn02775
R03950	rxn02776
R03951	rxn02777
R03952	rxn02778
R03953	rxn02779
R03954	rxn02780
R03955	rxn02781
R03959	rxn02782
R03960	rxn02783
R03962	rxn02784
R03963	rxn02785
R03964	rxn02786
R03965	rxn02787
R03966	rxn02788
R03968	rxn02789
R03969	rxn02790
R03970	rxn02791
	rxn02792
	rxn02793
R08743	rxn02794
R03975	rxn02795
R03977	rxn02796
R03978	rxn02797
R03980	rxn02798
	rxn02799
R03984	rxn02800
R03987	rxn02801
R03989	rxn02802
R03990	rxn02803
R03991	rxn02804
R03994	rxn02805
R03995	rxn02806
R03997	rxn02807
R03998	rxn02808
R03999	rxn02809
R04000	rxn02810
R04001	rxn02811
R04002	rxn02812
	rxn02813
R07437	rxn02814
R04005	rxn02815
R04006	rxn02816
R04010	rxn02818
R04013	rxn02819
R04016	rxn02820
R04018	rxn02821
	rxn02822
R04020	rxn02823
R04021	rxn02824
R08386	rxn02825
R04025	rxn02826
R04026	rxn02827
R04027	rxn02828
R04028	rxn02829
R04029	rxn02830
R04030	rxn02831
R04031	rxn02832
R04033	rxn02833
R04035	rxn02834
R04037	rxn02835
R04038	rxn02836
R04040	rxn02837
	rxn02838
R04046	rxn02839
R04047	rxn02840
R04048	rxn02841
R04049	rxn02842
R04050	rxn02843
R04051	rxn02844
R04053	rxn02845
	rxn02846
R04056	rxn02847
R04057	rxn02848
R04058	rxn02849
R04059	rxn02850
R04060	rxn02851
R04061	rxn02852
R04065	rxn02853
R04066	rxn02854
R04068	rxn02855
	rxn02856
R04077	rxn02857
R04084	rxn02858
	rxn02859
R04088	rxn02860
R04089	rxn02861
R04091	rxn02862
R04092	rxn02863
R04093	rxn02864
R04094	rxn02865
R04095	rxn02866
	rxn02867
R04099	rxn02868
R04100	rxn02869
	rxn02870
R04103	rxn02871
R04105	rxn02872
R04106	rxn02873
R04108	rxn02874
R04112	rxn02875
R04113	rxn02876
R04115	rxn02877
R04117	rxn02878
R04119	rxn02879
R04127	rxn02880
R04130	rxn02881
R04131	rxn02882
R04132	rxn02883
R04133	rxn02884
R04134	rxn02885
R04135	rxn02886
R04136	rxn02887
R04137	rxn02888
R04138	rxn02889
R04139	rxn02890
R04140	rxn02891
R04141	rxn02892
R04142	rxn02893
