Kegg_ID	ModelSeed_ID	formula	charge
C19002	cpd20262	C8H8Cl2IO3PS	0
C19003	cpd20263	C13H10BrCl2O3PS	0
C19004	cpd20264	C7H13N2O4PS3	0
C19005	cpd20265	C7H14NO4PS2	0
C19006	cpd20266	C6H12N5O2PS2	0
C19007	cpd20267	C8H16NO3PS2	0
C19008	cpd20268	C6H16FN2OP	0
C19009	cpd20269	C8H19O3PS3	0
C19010	cpd20270	C11H15Cl2O2PS3	0
C19011	cpd20271	C7H14NO3PS2	0
C19012	cpd20272	C13H24N3O3PS	0
C19013	cpd20273	C13H21O4PS	0
C19014	cpd20274	C9H20NO3PS2	0
C19015	cpd20275	C8H24N4O3P2	0
C19016	cpd20276	C12H19O2PS3	0
C19017	cpd20277	C8H20O7P2	0
C19018	cpd20278	C10H12Cl3O2PS	0
C19019	cpd20279	C15H23ClO4S	0
C19020	cpd20280	C14H14ClN2O3PS	0
C19021	cpd20281	C18H18ClNO5	0
C19022	cpd20282	C15H18N2O6	0
C19023	cpd20283	C14H12Cl2O	0
C19024	cpd20284	C12H8Cl2O3S	0
C19025	cpd20285	C12H6Cl4N2S	0
C19026	cpd20286	C10H13ClN2S	0
C19027	cpd20287	C17H16Cl2O3	0
C19028	cpd20288	C14H17ClNO4PS2	0
C19029	cpd20289	C15H7Cl2F3N2O2	0
C19030	cpd20290	C12H9ClO3S	0
C19031	cpd20291	C16H15FO2	0
C19032	cpd20292	C12H6Cl4S	0
C19033	cpd20293	CS2	0
C19034	cpd20294	C3H6Cl2	0
C19035	cpd20295	C8H13N2O2P	0
C19036	cpd20296	C8H13N2O3PS	0
C19037	cpd20297	C13H20ClN2	1
C19038	cpd20298	C12H13N2O5	-1
C19039	cpd20299	C18H22N2O	0
C19040	cpd20300	F6Na2Si	0
C19041	cpd20301	C17H10F6N4S	0
C19042	cpd20302	C18H28O2	0
C19043	cpd20303	C8H12ClNO	0
C19044	cpd20304	C18H17Cl2NO3	0
C19045	cpd20305	C17H24ClNO2	0
C19046	cpd20306	C10H9Cl2NO	0
C19047	cpd20307	C8H15N3O2	0
C19048	cpd20308	C12H6Cl3NO3	0
C19049	cpd20309	C10H9Cl2NO	0
C19050	cpd20310	C15H22ClNO2	0
C19051	cpd20311	C16H22ClNO3	0
C19052	cpd20312	C16H12ClFNO3	-1
C19053	cpd20313	C13H18ClNO	0
C19054	cpd20314	C14H12F3NO4S2	0
C19055	cpd20315	AsF6K	0
C19056	cpd20316	C7H4Cl2NO2	-1
C19057	cpd20317	C8H4Cl3O3	-1
C19058	cpd20318	C9H9N3OS	0
C19059	cpd20319	C11H9Cl2NO2	0
C19060	cpd20320	C11H10ClNO2	0
C19061	cpd20321	C19H22N2O4	0
C19062	cpd20322	C8H7Cl2NO2	0
C19063	cpd20323	C15H23N3O4	0
C19064	cpd20324	C13H19N3O6S	0
C19065	cpd20325	C14H16F3N3O4	0
C19066	cpd20326	C13H9Cl2NO4	0
C19067	cpd20327	CKNO	0
C19068	cpd20328	C13H16N2O6	0
C19069	cpd20329	C13H6Br2N3O6	-1
C19070	cpd20330	C15H12ClO4	-1
C19071	cpd20331	C8H7Cl2O5S	-1
C19072	cpd20332	C11H9Cl5O3	0
C19073	cpd20333	C17H16Cl2N2O4	0
C19074	cpd20334	C12H13ClN2O	0
C19075	cpd20335	C15H15ClN2O2	0
C19076	cpd20336	C16H18N2O3	0
C19077	cpd20337	C11H12Cl3N2O3	-1
C19078	cpd20338	C19H27N3O17P2R2	-2
C19079	cpd20339	C10H16O3	0
C19080	cpd20340	C28H38N6O24P3R2	-3
C19081	cpd20341	C10H16O	0
C19082	cpd20342	C10H18O2	0
C19083	cpd20343	C10H16O2	0
C19084	cpd20344	C10H16O3	0
C19085	cpd20345	C38H49N11O30P4R2	-4
C19086	cpd20346	C10H14N2S	0
C19087	cpd20347	C9H11ClN2O	0
C19088	cpd20348	C11H11Cl4N2O3	-1
C19089	cpd20349	C10H11F3N2O	0
C19090	cpd20350	C16H14Cl2N2O2	0
C19091	cpd20351	C5Cl2F2NO	-1
C19092	cpd20352	C7H12N4O3S2	0
C19093	cpd20353	C6H7F3N4OS	0
C19094	cpd20354	C10H17Cl2NOS	0
C19095	cpd20355	C7H15NOS	0
C19096	cpd20356	C8H14ClNS2	0
C19097	cpd20357	C10H21NOS	0
C19098	cpd20358	C9H17N5O	0
C19099	cpd20359	C7H11N7S	0
C19100	cpd20360	C8H16N5S	1
C19101	cpd20361	C11H21N5S	0
C19102	cpd20362	C7H9ClN5O2	-1
C19103	cpd20363	C10H18ClN5	0
C19104	cpd20364	C11H22N5OS	1
C19105	cpd20365	C8H11ClN5O2	-1
C19106	cpd20366	C10H19N5O	0
C19107	cpd20367	C12H20N4OS	0
C19108	cpd20368	C8H11BrN2O2	0
C19109	cpd20369	C11H22N2O	0
C19110	cpd20370	C13H22N2O	0
C19111	cpd20371	C13H22N2O	0
C19112	cpd20372	C10H16N4O2S	0
C19113	cpd20373	CH2CaN2	2
C19114	cpd20374	C8H4Cl3O2	-1
C19115	cpd20375	C10H10Cl2O2	0
C19116	cpd20376	C11H10N2O	0
C19117	cpd20377	C10H7N3O	0
C19118	cpd20378	C4H6O2S4	0
C19119	cpd20379	C12H14N2O6	0
C19120	cpd20380	C6H10O2S4	0
C19121	cpd20381	C16H11ClNO4S	-1
C19122	cpd20382	C3Cl6O	0
C19123	cpd20383	C9H6Cl2N2O3	0
C19124	cpd20384	C16H16O2	0
C19125	cpd20385	C12H6O3	0
C19126	cpd20386	C12H7BrN3O4	-1
C19127	cpd20387	C4H7OS2	-1
C19128	cpd20388	C6H7N2O5	-1
C19129	cpd20389	C17H27NO2	0
C19130	cpd20390	C10H7Cl5O	0
C19131	cpd20391	C11H25ClO6Si	0
C19132	cpd20392	C4H7NO8P2	-4
C19133	cpd20393	C18H36N	1
C19134	cpd20394	C13H19NO	0
C19135	cpd20395	C15H25N3O	0
C19136	cpd20396	C11H10N2S	0
C19137	cpd20397	C3H10N6S2	0
C19138	cpd20398	C7H10ClN3	0
C19139	cpd20399	C33H25N3O3	0
C19140	cpd20400	C14H13Cl2N2O2PS	0
C19141	cpd20401	C14H13O3	-1
C19142	cpd20402	C12H18O4	0
C19143	cpd20403	C12H22O4	0
C19144	cpd20404	C23H24NO	1
C19145	cpd20405	C20H26O6	0
C19146	cpd20406	C15H22O6	0
C19147	cpd20407	C18H28O3S	0
C19148	cpd20408	C14H13Cl2O2PS	0
C19149	cpd20409	C6H4Cl6O4	0
C19150	cpd20410	C5H10NS2	-1
C19151	cpd20411	C34H37N6O21P	-6
C19152	cpd20412	C24H25N4O15P	-4
C19153	cpd20413	C19H19N3O12P	-3
C19156	cpd20414	C3H4O6P	-3
C19157	cpd20415	Th	0
C19158	cpd20416	C2H4Cl2O	0
C19159	cpd20417	Pu	0
C19160	cpd20418	C2H5ClO	0
C19161	cpd20419	Cr	6
C19162	cpd20420	H2P	0
C19163	cpd20421		0
C19164	cpd20422	C4H8Cl2S	0
C19165	cpd20423	C7H6Cl2	0
C19166	cpd20424	C7H5Cl3	0
C19167	cpd20425	C7H7Cl	0
C19168	cpd20426	C7H5ClO	0
C19169	cpd20427	C7H8ClN	0
C19170	cpd20428	C9H16ClN3O7	0
C19171	cpd20429	Co	0
C19172	cpd20430		0
C19173	cpd20431	C18H10	0
C19174	cpd20432	C24H14	0
C19175	cpd20433	C3H6ClNO	0
C19176	cpd20434	C2H8N2	0
C19177	cpd20435	C2H6O4S	0
C19178	cpd20436	C3H7N3O2	0
C19179	cpd20437	InP	0
C19180	cpd20438	C11H11N4	1
C19181	cpd20439	C2H6O3S	0
C19182	cpd20440	C9H15Br6O4P	0
C19183	cpd20441	CW	0
C19184	cpd20442	C2H3Br	0
C19185	cpd20443	C2H3F	0
C19186	cpd20444	C11H9N3	0
C19187	cpd20445	C12H11N3	0
C19188	cpd20446	C14H15N3	0
C19189	cpd20447	C6H4N4O3S	0
C19190	cpd20448	C56H106O13	0
C19191	cpd20449	C7H9NO	0
C19192	cpd20450	O3Sb2	0
C19193	cpd20451	C17H22N3	1
C19194	cpd20452	C5H8N3O4	1
C19195	cpd20453	C20H12	0
C19196	cpd20454	C20H12	0
C19197	cpd20455	C18H12	0
C19198	cpd20456	C39H40N3NaO6S2	0
C19199	cpd20457	C5H10Br2O2	0
C19200	cpd20458		0
C19201	cpd20459	C4H6O2	0
C19202	cpd20460		0
C19203	cpd20461	C12H16O15R4S2	0
C19204	cpd20462	C9H2Cl6O4	-2
C19205	cpd20463	C5H3Cl3O3	0
C19206	cpd20464	C4H7Cl	0
C19207	cpd20465	C6H7ClN2	0
C19208	cpd20466	C4H5Cl	0
C19209	cpd20467	C37H28N4Na2O10S3	0
C19210	cpd20468	C19H18ClN3	0
C19211	cpd20469	C14H7Br2NO2	0
C19212	cpd20470	C2HBrClO2	-1
C19213	cpd20471	C34H28N6Na4O16S4	-4
C19214	cpd20472	C18H16N2O3	0
C19215	cpd20473	H14CoO11S	0
C19216	cpd20474	C8H11NO	0
C19217	cpd20475	C16H16N2O2	0
C19218	cpd20476	C7H10N2O	0
C19219	cpd20477	C21H13N	0
C19220	cpd20478	C21H13N	0
C19221	cpd20479	C20H13N	0
C19222	cpd20480	C24H14	0
C19223	cpd20481	C24H14	0
C19224	cpd20482	C3H6Br2O	0
C19225	cpd20483	C12H10Cl2N2	0
C19226	cpd20484	C12H10Cl2N2O	0
C19227	cpd20485	C4H12N2	0
C19228	cpd20486	C12H14O4	0
C19229	cpd20487	C10H12O2	0
C19230	cpd20488	C6H14O4S	0
C19231	cpd20489	C14H16N2O2	0
C19232	cpd20490	C11H11N5O4	0
C19233	cpd20491	C2H8N2	0
C19234	cpd20492	C16H8N2O4	0
C19235	cpd20493	C16H8N2O4	0
C19236	cpd20494	C14H12N4O2	0
C19237	cpd20495	C4H8O	0
C19238	cpd20496	C5H8O2	0
C19239	cpd20497	C3H8O3S	0
C19240	cpd20498	C8H6N4O4S	0
C19241	cpd20499	C34H56NO15	-3
C19242	cpd20500	C34H56NO14	-3
C19243	cpd20501	C23H29NO7	0
C19244	cpd20502	C11H10N4	0
C19245	cpd20503	C10H8N4	0
C19246	cpd20504	C3H4O2	0
C19247	cpd20505	C11H17N3O4	0
C19248	cpd20506	C2Cl6	0
C19249	cpd20507	C6H8O	0
C19250	cpd20508	C6H18N3OP	0
C19251	cpd20509	C22H12	0
C19252	cpd20510	C20H20ClN3	0
C19253	cpd20511	C12H11N3	0
C19254	cpd20512	C12H13N4	1
C19255	cpd20513	C11H11N5	0
C19256	cpd20514	C13H18Cl2N2O2	0
C19257	cpd20515	C3H8N	1
C19258	cpd20516	C4H8N2O3	0
C19259	cpd20517	C19H14	0
C19260	cpd20518	C15H18N2	0
C19261	cpd20519	C4H7N2	1
C19262	cpd20520	C4H7N2	1
C19263	cpd20521	C6H12O	0
C19264	cpd20522	C15H9NO4	0
C19265	cpd20523	C5H6N2OS	0
C19266	cpd20524	C17H20N2O	0
C19267	cpd20525	C13H16N4O6	0
C19268	cpd20526	C6H6N4O3S	0
C19269	cpd20527	C12H9NO2	0
C19270	cpd20528	C7H7NO3	0
C19271	cpd20529	C18H11NO2	0
C19272	cpd20530	C8H8N4O4	0
C19273	cpd20531	C9H7N3O4S	0
C19274	cpd20532	C5H11Cl2NO	0
C19275	cpd20533	CH3NO2	0
C19276	cpd20534	C16H9NO2	0
C19277	cpd20535	C8H18N2O	0
C19278	cpd20536	C4H10N2O3	0
C19279	cpd20537	C6H14N2O	0
C19280	cpd20538	C4H7N3O	0
C19281	cpd20539	C3H8N2O	0
C19282	cpd20540	C3H6N2O	0
C19283	cpd20541	C4H8N2O2	0
C19284	cpd20542	C5H10N2O	0
C19285	cpd20543	C4H8N2O	0
C19286	cpd20544	C3H5N2O3	-1
C19287	cpd20545	C17H14N2O	0
C19288	cpd20546	H9AlFeMgO15Si4	0
C19289	cpd20547	C11H11N5O5	0
C19290	cpd20548	C11H12ClN5	0
C19291	cpd20549	C9H10O2	0
C19292	cpd20550	H2Mg3O12Si4	0
C19293	cpd20551	C19H17N2Na2O7S2	-1
C19294	cpd20552	C18H15N2Na2O7S2	-1
C19295	cpd20553	BrKO3	1
C19296	cpd20554	C3H6O3S	0
C19297	cpd20555	C3H4O2	0
C19298	cpd20556	C12H10NaO	1
C19299	cpd20557	C2F4	0
C19300	cpd20558	CN4O8	0
C19301	cpd20559	C4H8N2O3	0
C19302	cpd20560	C2H5NS	0
C19303	cpd20561	C12H12N2S	0
C19304	cpd20562	C4H4N2OS	0
C19305	cpd20563	C6H12Cl4N	-1
C19306	cpd20564	C13H14N3	1
C19307	cpd20565	C34H24N6Na4O14S4	0
C19308	cpd20566	O5V2	0
C19309	cpd20567	C4H6O2	0
C19310	cpd20568	C8H12	0
C19311	cpd20569	C8H12O2	0
C19312	cpd20570	C12H10	0
C19313	cpd20571		0
C19314	cpd20572	C18H12	0
C19315	cpd20573	C17H20N3	1
C19316	cpd20574	C3H5Cl	0
C19317	cpd20575	C4H5NS	0
C19318	cpd20576	C8H14O2	0
C19319	cpd20577	C12H11N	0
C19320	cpd20578	C15H11NO2	0
C19321	cpd20579	C6H6N2O3	0
C19322	cpd20580	C6H6N2O3	0
C19323	cpd20581	C6H6N2O3	0
C19324	cpd20582	C3H3N3O2S	0
C19325	cpd20583	C11H23NO2	0
C19326	cpd20584	C7H9NO	0
C19327	cpd20585	C22H12	0
C19328	cpd20586	S3Sb2	0
C19329	cpd20587	C12H24N9P3	0
C19330	cpd20588	C14H10N2O2R2	0
C19332	cpd20589	C4H9NO	0
C19333	cpd20590	C16H22N2O6	0
C19334	cpd20591	C12H10N2	0
C19335	cpd20592	C19H12	0
C19336	cpd20593	C20H12	0
C19337	cpd20594	C17H11N	0
C19338	cpd20595	C17H11N	0
C19339	cpd20596	C22H14	0
C19340	cpd20597	C22H14	0
C19341	cpd20598	C20H12	0
C19342	cpd20599	C18H10	0
C19343	cpd20600	C17H12	0
C19344	cpd20601	C17H12	0
C19345	cpd20602	C6H6N2O2	0
C19346	cpd20603	C14H10O4	0
C19347	cpd20604	C8H16N3OPS	0
C19348	cpd20605	C4H8Cl2O2	0
C19349	cpd20606	C10H12Cl2O2	0
C19351	cpd20607	C10H14O3	0
C19352	cpd20608	C37H34N2Na2O9S3	0
C19353	cpd20609	C2HBrClN	0
C19354	cpd20610	C2H5Br	0
C19355	cpd20611	C6H14O2	0
C19356	cpd20612	C7H16O2	0
C19357	cpd20613	C14H10O5	0
C19358	cpd20614	C20H12N2Na2O7S2	0
C19359	cpd20615	H2ClN	0
C19360	cpd20616	C2H2ClN	0
C19361	cpd20617	CHClF2	0
C19362	cpd20618	CH2ClF	0
C19363	cpd20619	C4H7Cl	0
C19364	cpd20620	C6H4ClNO2	0
C19365	cpd20621	C6H7ClN2	0
C19366	cpd20622	C7H8ClN	0
C19367	cpd20623	C2H2ClF3	0
C19368	cpd20624	Cr	3
C19369	cpd20625	C12H12ClN4	-1
C19370	cpd20626	C18H13N4NaO7S	0
C19371	cpd20627	C16H11N2NaO4S	0
C19372	cpd20628	C16H10N2Na2O7S2	0
C19373	cpd20629	C17H13N3O3	0
C19374	cpd20630	C16H15NO2	0
C19375	cpd20631	C24H12	0
C19376	cpd20632	C8H11NO	0
C19377	cpd20633	C4H6O	0
C19378	cpd20634	C6H12NNaO3S	0
C19379	cpd20635	C24H31Cl2N5O7	0
C19380	cpd20636	C19H12	0
C19381	cpd20637	C21H16	0
C19382	cpd20638	C34H24BaCl2N4O8S2	0
C19383	cpd20639	C12Br10O	0
C19384	cpd20640	C6H7N3O2	0
C19385	cpd20641	C6H7N3O2	0
C19386	cpd20642	C7H10N2	0
C19387	cpd20643	CH3N2	1
C19388	cpd20644	C22H14	0
C19389	cpd20645	C22H14	0
C19390	cpd20646	C24H14	0
C19391	cpd20647	C21H14	0
C19392	cpd20648	C28H16	0
C19393	cpd20649	C24H14	0
C19394	cpd20650	C24H14	0
C19395	cpd20651	C2HCl2N	0
C19396	cpd20652	C2HBr2N	0
C19397	cpd20653	C6H4Cl2	0
C19398	cpd20654	C4H6Cl2	0
C19399	cpd20655	C6H6Cl2N2	0
C19400	cpd20656	C5H12N2S	0
C19401	cpd20657	C16H12	0
C19402	cpd20658	C8H14O4	0
C19403	cpd20659	C16H12N2O4	0
C19404	cpd20660	C13H10O3	0
C19405	cpd20661	C13H10O3	0
C19406	cpd20662	C2H7O3P	0
C19407	cpd20663	C16H14	0
C19408	cpd20664	C16H8N2O4	0
C19409	cpd20665	C5H10N6O2	0
C19410	cpd20666	C7H6N2O4	0
C19411	cpd20667	C12H12N2	0
C19412	cpd20668	C15H15N3O2	0
C19413	cpd20669	C17H14ClFN2O3	0
C19414	cpd20670	C21H27N2O5	-1
C19415	cpd20671	C9H12N2O2	0
C19416	cpd20672	C20H6Br4O5	-2
C19417	cpd20673	C16H24O4	0
C19418	cpd20674	C18H33O3	-1
C19419	cpd20675	C2H4S	0
C19420	cpd20676	C11H20O2	0
C19421	cpd20677	C20H40N4S8Se	0
C19422	cpd20678	C34H24N6Na4O14S4	0
C19423	cpd20679	C37H34N2Na2O10S3	0
C19424	cpd20680	Fe2O3	0
C19425	cpd20681	C16H10	0
C19426	cpd20682	C21H38O3	0
C19427	cpd20683	C21H40O3	0
C19428	cpd20684	C37H35N2Na2O6S2	1
C19429	cpd20685	C12H19N3O5	0
C19430	cpd20686	C8H11N3O3	0
C19431	cpd20687	C10H14N2O5	0
C19432	cpd20688	C21H28N2O5S2	0
C19433	cpd20689	C12H10N2O	0
C19434	cpd20690	C9H7NO	0
C19435	cpd20691	C19H28NO7	1
C19436	cpd20692		0
C19437	cpd20693		0
C19438	cpd20694	C24H46O4	0
C19439	cpd20695	C37H34N2Na2O9S3	0
C19440	cpd20696	C3H3O2	-1
C19441	cpd20697	C10H24Cl4N2O4	0
C19442	cpd20698	C13H18Cl2N2O2	0
C19443	cpd20699	C4H6O2	0
C19444	cpd20700	C12H8O3	0
C19445	cpd20701	C2H5NO2	0
C19446	cpd20702	CH3Cl	0
C19447	cpd20703	C19H14	0
C19448	cpd20704	C19H14	0
C19449	cpd20705	C19H14	0
C19450	cpd20706	C19H14	0
C19451	cpd20707	C19H14	0
C19452	cpd20708	C7H7N3O2	0
C19453	cpd20709	C15H10N2O2	0
C19454	cpd20710	C17H12	0
C19455	cpd20711	C17H12	0
C19456	cpd20712	C4H7NO2	0
C19457	cpd20713	C15H12	0
C19458	cpd20714	C15H9NO3	0
C19459	cpd20715	C15H14N3O2	-1
C19460	cpd20716	C12H24N4S8Se	0
C19461	cpd20717	C12H16N2O5	0
C19462	cpd20718	C12H15N3O6	0
C19463	cpd20719	C10H10N2	0
C19464	cpd20720	C12H6N2O2	0
C19465	cpd20721	C24H14	0
C19466	cpd20722	C24H14	0
C19467	cpd20723	C24H14	0
C19468	cpd20724	C6H8N4O3S	0
C19469	cpd20725	C7H8N2O3	0
C19470	cpd20726	C14H9NO2	0
C19471	cpd20727	C18H11NO2	0
C19472	cpd20728	C20H11NO2	0
C19473	cpd20729	C12H9NO2	0
C19474	cpd20730	C10H7NO2	0
C19475	cpd20731	C20H11NO2	0
C19476	cpd20732	C16H9NO2	0
C19477	cpd20733	C10H13N3O	0
C19478	cpd20734	C10H11N3O	0
C19479	cpd20735	C12H10N2O	0
C19480	cpd20736	C19H16N8O7	-2
C19481	cpd20737	C6H7N2O3	-1
C19482	cpd20738	C7H10N2O3	0
C19483	cpd20739	C5H7N2O4	-1
C19484	cpd20740	C4H8N2O2	0
C19485	cpd20741	C5H7N2O3	-1
C19486	cpd20742	C7H7NO2	0
C19487	cpd20743	C14H12N6O6	0
C19488	cpd20744	C20H16	0
C19489	cpd20745	C20H16O	0
C19490	cpd20746	C20H18O2	0
C19491	cpd20747	C5H11NO	0
C19492	cpd20748	C6H11NOR2	0
C19493	cpd20749	C42H50Cl4N2O4	0
C19494	cpd20750	C19H19N2O3	-1
C19496	cpd20751	C2HCl5	0
C19497	cpd20752	C20H12	0
C19498	cpd20753	C7H9N3O	0
C19499	cpd20754	C6H8N2	0
C19500	cpd20755	C22H14	0
C19501	cpd20756	C3H3O2	-1
C19502	cpd20757	C4H5Cl	0
C19503	cpd20758	C2H4	0
C19504	cpd20759	C5H8O2	0
C19505	cpd20760	C3H6R2	0
C19506	cpd20761	C8H8	0
C19507	cpd20762	C2F4R2	0
C19508	cpd20763	C2H3Cl	0
C19509	cpd20764	C6H9NOR2	0
C19510	cpd20765	C18H13N2Na2O7S2	-1
C19511	cpd20766	C5H10KNO2S2	0
C19512	cpd20767	C35H45Cl2NO6	0
C19513	cpd20768	C15H20ClNO	0
C19514	cpd20769	C4H9NO2	0
C19515	cpd20770	C20H30O8	0
C19516	cpd20771	C14H7NO3	0
C19517	cpd20772	C28H30ClN2O3	-1
C19518	cpd20773	C15H16N4O	0
C19519	cpd20774		0
C19520	cpd20775	C24H20N4O	0
C19521	cpd20776	CH5ClN3O	-1
C19522	cpd20777	H14Mg4O23Si6	0
C19523	cpd20778	ClNaO2	1
C19524	cpd20779	C4H4O3	0
C19525	cpd20780	C16H12N2O	0
C19526	cpd20781	C18H16N2O	0
C19527	cpd20782	C22H16N4O	0
C19528	cpd20783	C16H14N4	0
C19529	cpd20784	C24H21N5	0
C19530	cpd20785	C12H13N4O2S	-1
C19531	cpd20786	C16H10N2Na2O7S2	0
C19532	cpd20787		0
C19533	cpd20788	C12H8Cl4N2	0
C19534	cpd20789	C2H2Cl4	0
C19535	cpd20790	C2Cl3N	0
C19536	cpd20791	C2H3Cl3	0
C19537	cpd20792	C12H22O6	0
C19538	cpd20793	C14H12O3	0
C19539	cpd20794	C9H13N	0
C19540	cpd20795	C9H13N	0
C19541	cpd20796	C18H12	0
C19542	cpd20797	C12H13N3O2	0
C19543	cpd20798	C6H12N3OP	0
C19544	cpd20799	C6H11Cl3O3	0
C19545	cpd20800	C24H12O2	0
C19546	cpd20801	C6H9ClO2	0
C19547	cpd20802	C2H2F2	0
C19548	cpd20803	C6H9NO	0
C19549	cpd20804	C9H10	0
C19550	cpd20805	CaO3Si	0
C19551	cpd20806	C8H10	0
C19552	cpd20807	C16H13N3	0
C19553	cpd20808	C17H15N3	0
C19554	cpd20809		0
C19555	cpd20810	Fe2O3	0
C19556	cpd20811	C9H18N3OP	0
C19557	cpd20812	C6H14O8S2	0
C19559	cpd20813	C20H18O3	0
C19560	cpd20814	C9H6N2O2	0
C19561	cpd20815	C20H16O	0
C19562	cpd20816	C20H15O4S	-1
C19563	cpd20817	C10H13N3O3	0
C19564	cpd20818	C9H11N3O2	0
C19565	cpd20819	C9H11NO2	0
C19566	cpd20820	C10H13N3O3	0
C19567	cpd20821	C9H9NO2	0
C19568	cpd20822	CH4N2O	0
C20306	cpd20822	CH4N2O	0
C19569	cpd20823	C9H8NO3	-1
C19570	cpd20824	C20H40N4S8Te	0
C19571	cpd20825		0
C19572	cpd20826	O2Si	0
C19573	cpd20827	C11H11N	0
C19574	cpd20828	C10H15N3O2	0
C19575	cpd20829	C12H14	0
C19576	cpd20830		0
C19577	cpd20831	C10H15N3O3	0
C19578	cpd20832	C9H11NO2	0
C19579	cpd20833	C9H10NO3	-1
C19580	cpd20834	C10H15N3O3	0
C19581	cpd20835	C9H13N3O2	0
C19582	cpd20836	C9H13NO2	0
C19583	cpd20837	C17H22O8	0
C19584	cpd20838	C17H14O6	0
C19585	cpd20839	C17H12O7	0
C19586	cpd20840	C17H12O7	0
C19587	cpd20841	C16H9O6	-1
C19588	cpd20842	C17H14O8	0
C19589	cpd20843	C17H14O8	0
C19590	cpd20844	C17H18O8	0
C19591	cpd20845	C17H16O8	0
C19592	cpd20846	C17H16O8	0
C19594	cpd20847	C17H12O8	0
C19595	cpd20848	C17H12O7	0
C19596	cpd20849		0
C19597	cpd20850	C7H7NO2	0
C19598	cpd20851		0
C19599	cpd20852	C5H10NNaS2	0
C19600	cpd20853	C14H10CaO6	0
C19601	cpd20854	C14H18CaN8O4	0
C19602	cpd20855	C10H13N3O3	0
C19603	cpd20856	C10H15N3O3	0
C19604	cpd20857	C20H16O	0
C19605	cpd20858	C16H22N3O8	-1
C19606	cpd20859	C16H23N3O8	0
C19607	cpd20860	C20H18O2	0
C19608	cpd20861		0
C19609	cpd20862	Ni	2
C00291	cpd20862	Ni	2
C19610	cpd20863	Mn	2
C19611	cpd20864	Mn	3
C19612	cpd20865	C7H14O7	0
C19613	cpd20866	C18H30O3	0
C19614	cpd20867	C16H29O3	-1
C19615	cpd20868	C16H28O4	-2
C19616	cpd20869	C18H33O3	-1
C19617	cpd20870	C18H31O3	-1
C19618	cpd20871	C18H30O4	-2
C19619	cpd20872	C15H24	0
C19620	cpd20873	C18H33O4	-1
C19621	cpd20874	C18H35O5	-1
C19622	cpd20875	C18H35O4	-1
C19623	cpd20876	C22H43O3	-1
C19624	cpd20877	C22H41O3	-1
C19625	cpd20878	C22H40O4	-2
C19630	cpd20879		0
C19631	cpd20880	C9H8NO4	-1
C19632	cpd20881	C12H22O11	0
G00404	cpd20881	C12H22O11	0
C19633	cpd20882	C12H22O11	0
C19634	cpd20883	C12H22O11	0
C19635	cpd20884	C12H22O10	0
C19636	cpd20885	C12H22O11	0
G03588	cpd20885	C12H22O11	0
C19637	cpd20886	C4H8O6S4	-2
C19638	cpd20887	C17H28	0
C19639	cpd20888	C17H28	0
C19640	cpd20889	C17H28	0
C19641	cpd20890	C18H30	0
C19642	cpd20891	C24H39O2	-1
C19643	cpd20892	C24H32O4	0
C19644	cpd20893	C29H52O	0
C19645	cpd20894		0
C19646	cpd20895		0
C19648	cpd20896	C27H44O3	0
C19649	cpd20897	C27H44O3	0
C19650	cpd20898	C27H44O3	0
C19651	cpd20899	C28H50O	0
C19652	cpd20900	C28H48O	0
C19653	cpd20901	C28H44O	0
C19654	cpd20902	C29H50O	0
C19655	cpd20903	C30H50O	0
C19656	cpd20904	C30H52O4	0
C19657	cpd20905	C30H50O	0
C19658	cpd20906	C23H36O2	0
C19659	cpd20907	C24H42	0
C19660	cpd20908	C24H38O2	0
C19661	cpd20909	C27H48	0
C19662	cpd20910	C27H44O2	0
C19663	cpd20911	C27H46O	0
C19664	cpd20912	C28H50	0
C19665	cpd20913	C28H50	0
C19666	cpd20914	C29H52	0
C19667	cpd20915	C29H52	0
C19668	cpd20916	C30H52	0
C19669	cpd20917	C10H30N4	4
C19670	cpd20918	C18H35NO	0
C19671	cpd20919		0
C19672	cpd20920		0
C19673	cpd20921	C25H36N7O19P3S	-4
C19674	cpd20922	C5H11O8P	-2
C19675	cpd20923	C3H7O5S	-1
C19676	cpd20924	C15H24O	0
C19677	cpd20925	C15H22O	0
C19678	cpd20926	C15H21O2	-1
C19679	cpd20927	C6H10O6	0
C19680	cpd20928	C8H10N2O	0
C19681	cpd20929	C8H13N2O	1
C19682	cpd20930	C27H37N7O19P3S	-5
C19683	cpd20931	C27H38N7O18P3S	-4
C19684	cpd20932	C28H36N7O18P3S	-4
C19685	cpd20933	C23H33N7O20P3S2	-5
C19686	cpd20934	C10H7NO5	-2
C19687	cpd20935	C11H11ClN2O2	0
C19688	cpd20936	C11H9ClN2O2	0
C19689	cpd20937	C10H18N4O5S	0
C19690	cpd20938	C20H34N8O10S2	0
C19691	cpd20939	C18H31NO2S	0
C19692	cpd20940	H2S3	0
C19693	cpd20941	C29H21ClN7O11S3	-3
C19694	cpd20942	C6H11NO4	0
C19695	cpd20943	C39H65N8O20	-1
C19696	cpd20944	C43H69N9O23	-2
C19697	cpd20945	HClO	0
C19698	cpd20946	C22H11Cl2N3O4	-2
C19699	cpd20947	C20H9Cl2N3O2	0
C19700	cpd20948	C26H19Cl2N3O7	0
C19701	cpd20949	C27H21Cl2N3O7	0
